timestamp,epoch,step,global_step,loss,lr
2025-12-06T19:24:05.384912,1,100,99,36787.140985,0.00005525
2025-12-06T19:24:26.934987,1,200,199,1.073273,0.00011105
2025-12-06T19:24:48.090769,1,300,299,0.994348,0.00016685
2025-12-06T19:25:09.212953,1,400,399,0.951141,0.00022266
2025-12-06T19:25:30.336922,1,500,499,3.105216,0.00027846
2025-12-06T19:25:51.476852,1,600,599,850.177075,0.00033426
2025-12-06T19:26:12.613914,1,700,699,1.228011,0.00039007
2025-12-06T19:26:33.738291,1,800,799,0.921750,0.00044587
2025-12-06T19:26:54.876949,1,900,899,0.909511,0.00050167
2025-12-06T19:27:16.042041,1,1000,999,0.898741,0.00055748
2025-12-06T19:27:50.768120,1,1100,1099,0.889956,0.00055804
2025-12-06T19:28:12.477568,1,1200,1199,0.891769,0.00055804
2025-12-06T19:28:55.322776,2,100,1349,0.877616,0.00055804
2025-12-06T19:29:14.254882,2,200,1449,0.877014,0.00055804
2025-12-06T19:29:33.474400,2,300,1549,0.870122,0.00055804
2025-12-06T19:29:52.708091,2,400,1649,0.864252,0.00055804
2025-12-06T19:30:11.977673,2,500,1749,0.873939,0.00055804
2025-12-06T19:30:31.202501,2,600,1849,0.858642,0.00055804
2025-12-06T19:30:50.415098,2,700,1949,0.854693,0.00055803
2025-12-06T19:31:09.722945,2,800,2049,0.851084,0.00055803
2025-12-06T19:31:29.044579,2,900,2149,0.861536,0.00055803
2025-12-06T19:31:48.322899,2,1000,2249,0.848756,0.00055803
2025-12-06T19:32:19.587720,2,1100,2349,0.846069,0.00055803
2025-12-06T19:32:38.962727,2,1200,2449,0.852388,0.00055803
2025-12-06T19:33:20.449838,3,100,2599,0.842246,0.00055803
2025-12-06T19:33:39.362162,3,200,2699,0.843068,0.00055803
2025-12-06T19:33:58.601740,3,300,2799,0.839193,0.00055803
2025-12-06T19:34:17.815708,3,400,2899,0.837636,0.00055803
2025-12-06T19:34:37.093445,3,500,2999,0.838889,0.00055803
2025-12-06T19:34:56.398552,3,600,3099,0.835169,0.00055803
2025-12-06T19:35:15.665940,3,700,3199,0.835144,0.00055803
2025-12-06T19:35:34.916070,3,800,3299,0.847437,0.00055803
2025-12-06T19:35:54.105835,3,900,3399,0.839907,0.00055803
2025-12-06T19:36:13.341337,3,1000,3499,0.833679,0.00055803
2025-12-06T19:36:45.648839,3,1100,3599,0.835759,0.00055803
2025-12-06T19:37:05.033874,3,1200,3699,0.832166,0.00055803
2025-12-06T19:37:45.940131,4,100,3849,0.830067,0.00055803
2025-12-06T19:38:04.843877,4,200,3949,0.830804,0.00055803
2025-12-06T19:38:24.020332,4,300,4049,0.828906,0.00055803
2025-12-06T19:38:43.215086,4,400,4149,0.827934,0.00055803
2025-12-06T19:39:02.397347,4,500,4249,0.827886,0.00055803
2025-12-06T19:39:21.596438,4,600,4349,0.832469,0.00055803
2025-12-06T19:39:40.806660,4,700,4449,0.827587,0.00055803
2025-12-06T19:40:00.005266,4,800,4549,0.826071,0.00055802
2025-12-06T19:40:19.189204,4,900,4649,0.825526,0.00055802
2025-12-06T19:40:38.434951,4,1000,4749,0.825673,0.00055802
2025-12-06T19:41:10.262846,4,1100,4849,0.824012,0.00055802
2025-12-06T19:41:29.601384,4,1200,4949,0.825329,0.00055802
2025-12-06T19:42:09.910482,5,100,5099,0.823662,0.00055802
2025-12-06T19:42:28.882906,5,200,5199,0.853961,0.00055802
2025-12-06T19:42:48.184210,5,300,5299,0.827826,0.00055802
2025-12-06T19:43:07.526623,5,400,5399,0.825751,0.00055802
2025-12-06T19:43:26.818544,5,500,5499,0.824026,0.00055802
2025-12-06T19:43:46.105630,5,600,5599,0.823066,0.00055802
2025-12-06T19:44:05.380820,5,700,5699,0.823605,0.00055802
2025-12-06T19:44:24.627843,5,800,5799,0.823092,0.00055802
2025-12-06T19:44:43.928998,5,900,5899,0.821362,0.00055801
2025-12-06T19:45:03.203755,5,1000,5999,0.821571,0.00055801
2025-12-06T19:45:33.150623,5,1100,6099,0.821686,0.00055801
2025-12-06T19:45:52.525851,5,1200,6199,0.821062,0.00055801
2025-12-06T19:46:33.536185,6,100,6349,0.820613,0.00055801
2025-12-06T19:46:52.461674,6,200,6449,0.820092,0.00055801
2025-12-06T19:47:11.738214,6,300,6549,0.820064,0.00055801
2025-12-06T19:47:31.032113,6,400,6649,0.819095,0.00055801
2025-12-06T19:47:50.326279,6,500,6749,0.819046,0.00055801
2025-12-06T19:48:09.585278,6,600,6849,0.821784,0.00055801
2025-12-06T19:48:28.843597,6,700,6949,0.819895,0.00055800
2025-12-06T19:48:48.144240,6,800,7049,0.818344,0.00055800
2025-12-06T19:49:07.356498,6,900,7149,0.817526,0.00055800
2025-12-06T19:49:26.604331,6,1000,7249,0.817547,0.00055800
2025-12-06T19:49:59.324669,6,1100,7349,0.818340,0.00055800
2025-12-06T19:50:18.678688,6,1200,7449,0.817995,0.00055800
2025-12-06T19:50:59.573744,7,100,7599,0.816918,0.00055800
2025-12-06T19:51:18.537815,7,200,7699,0.817118,0.00055800
2025-12-06T19:51:37.829117,7,300,7799,0.815762,0.00055799
2025-12-06T19:51:57.158781,7,400,7899,0.815821,0.00055799
2025-12-06T19:52:16.416071,7,500,7999,0.816596,0.00055799
2025-12-06T19:52:35.710805,7,600,8099,0.815219,0.00055799
2025-12-06T19:52:54.969489,7,700,8199,0.815634,0.00055799
2025-12-06T19:53:14.256732,7,800,8299,0.815289,0.00055799
2025-12-06T19:53:33.521005,7,900,8399,0.815881,0.00055799
2025-12-06T19:53:52.772099,7,1000,8499,0.816298,0.00055799
2025-12-06T19:54:24.930135,7,1100,8599,0.814812,0.00055798
2025-12-06T19:54:44.274702,7,1200,8699,0.814867,0.00055798
2025-12-06T19:55:24.860981,8,100,8849,0.813384,0.00055798
2025-12-06T19:55:43.773859,8,200,8949,0.813979,0.00055798
2025-12-06T19:56:02.996301,8,300,9049,0.813771,0.00055798
2025-12-06T19:56:22.241298,8,400,9149,0.813576,0.00055798
2025-12-06T19:56:41.615012,8,500,9249,0.813148,0.00055798
2025-12-06T19:57:00.907244,8,600,9349,0.813968,0.00055797
2025-12-06T19:57:20.177530,8,700,9449,0.812931,0.00055797
2025-12-06T19:57:39.453446,8,800,9549,0.812644,0.00055797
2025-12-06T19:57:58.804754,8,900,9649,0.811535,0.00055797
2025-12-06T19:58:18.171442,8,1000,9749,0.811632,0.00055797
2025-12-06T19:58:50.307272,8,1100,9849,0.812646,0.00055797
2025-12-06T19:59:09.758863,8,1200,9949,0.811252,0.00055797
2025-12-06T19:59:49.961866,9,100,10099,0.811492,0.00055796
2025-12-06T20:00:08.943899,9,200,10199,0.811279,0.00055796
2025-12-06T20:00:28.208467,9,300,10299,0.810558,0.00055796
2025-12-06T20:00:47.487827,9,400,10399,0.811562,0.00055796
2025-12-06T20:01:06.760332,9,500,10499,0.811645,0.00055796
2025-12-06T20:01:25.981044,9,600,10599,0.811415,0.00055795
2025-12-06T20:01:45.234525,9,700,10699,0.810752,0.00055795
2025-12-06T20:02:04.447881,9,800,10799,0.810531,0.00055795
2025-12-06T20:02:23.749806,9,900,10899,0.810770,0.00055795
2025-12-06T20:02:43.092010,9,1000,10999,0.810794,0.00055795
2025-12-06T20:03:14.791834,9,1100,11099,0.809941,0.00055795
2025-12-06T20:03:34.182089,9,1200,11199,0.810513,0.00055794
2025-12-06T20:04:15.060773,10,100,11349,0.810129,0.00055794
2025-12-06T20:04:34.025017,10,200,11449,0.809681,0.00055794
2025-12-06T20:04:53.303029,10,300,11549,0.810399,0.00055794
2025-12-06T20:05:12.603557,10,400,11649,0.810195,0.00055794
2025-12-06T20:05:31.892902,10,500,11749,0.809504,0.00055793
2025-12-06T20:05:51.166908,10,600,11849,0.809461,0.00055793
2025-12-06T20:06:10.447723,10,700,11949,0.809543,0.00055793
2025-12-06T20:06:29.674420,10,800,12049,0.809285,0.00055793
2025-12-06T20:06:48.989062,10,900,12149,0.809152,0.00055793
2025-12-06T20:07:08.206145,10,1000,12249,0.808595,0.00055792
2025-12-06T20:07:39.829128,10,1100,12349,0.808325,0.00055792
2025-12-06T20:07:59.182138,10,1200,12449,0.807529,0.00055792
2025-12-06T20:08:39.315946,11,100,12599,0.809073,0.00055792
2025-12-06T20:08:58.263527,11,200,12699,0.808221,0.00055791
2025-12-06T20:09:17.515195,11,300,12799,0.808494,0.00055791
2025-12-06T20:09:36.766457,11,400,12899,0.808618,0.00055791
2025-12-06T20:09:56.000223,11,500,12999,0.807629,0.00055791
2025-12-06T20:10:15.292930,11,600,13099,0.807275,0.00055791
2025-12-06T20:10:34.630851,11,700,13199,0.807712,0.00055790
2025-12-06T20:10:53.990066,11,800,13299,0.806868,0.00055790
2025-12-06T20:11:13.237692,11,900,13399,0.807230,0.00055790
2025-12-06T20:11:32.491006,11,1000,13499,0.807025,0.00055790
2025-12-06T20:12:04.595578,11,1100,13599,0.808281,0.00055790
2025-12-06T20:12:24.000237,11,1200,13699,0.806720,0.00055789
2025-12-06T20:13:04.378183,12,100,13849,0.807384,0.00055789
2025-12-06T20:13:23.347181,12,200,13949,0.806708,0.00055789
2025-12-06T20:13:42.628816,12,300,14049,0.805950,0.00055789
2025-12-06T20:14:01.891114,12,400,14149,0.806651,0.00055788
2025-12-06T20:14:21.249835,12,500,14249,0.806203,0.00055788
2025-12-06T20:14:40.568353,12,600,14349,0.807394,0.00055788
2025-12-06T20:14:59.827390,12,700,14449,0.806197,0.00055788
2025-12-06T20:15:19.095754,12,800,14549,0.805739,0.00055787
2025-12-06T20:15:38.289972,12,900,14649,0.805989,0.00055787
2025-12-06T20:15:57.511525,12,1000,14749,0.806983,0.00055787
2025-12-06T20:16:29.341470,12,1100,14849,0.805741,0.00055787
2025-12-06T20:16:48.738275,12,1200,14949,0.804556,0.00055786
2025-12-06T20:17:29.456444,13,100,15099,0.805242,0.00055786
2025-12-06T20:17:48.419230,13,200,15199,0.805583,0.00055786
2025-12-06T20:18:07.661009,13,300,15299,0.806213,0.00055786
2025-12-06T20:18:26.971818,13,400,15399,0.805438,0.00055785
2025-12-06T20:18:46.227750,13,500,15499,0.805166,0.00055785
2025-12-06T20:19:05.566855,13,600,15599,0.805272,0.00055785
2025-12-06T20:19:24.837469,13,700,15699,0.805899,0.00055785
2025-12-06T20:19:44.083336,13,800,15799,0.806783,0.00055784
2025-12-06T20:20:03.319981,13,900,15899,0.804032,0.00055784
2025-12-06T20:20:22.564457,13,1000,15999,0.805019,0.00055784
2025-12-06T20:20:53.200424,13,1100,16099,0.804842,0.00055783
2025-12-06T20:21:12.505818,13,1200,16199,0.804468,0.00055783
2025-12-06T20:21:52.430948,14,100,16349,0.804427,0.00055783
2025-12-06T20:22:11.431181,14,200,16449,0.803820,0.00055783
2025-12-06T20:22:30.708577,14,300,16549,0.804411,0.00055782
2025-12-06T20:22:49.996472,14,400,16649,0.804854,0.00055782
2025-12-06T20:23:09.268182,14,500,16749,0.805078,0.00055782
2025-12-06T20:23:28.579055,14,600,16849,0.804536,0.00055781
2025-12-06T20:23:47.882138,14,700,16949,0.804797,0.00055781
2025-12-06T20:24:07.131893,14,800,17049,0.804500,0.00055781
2025-12-06T20:24:26.456869,14,900,17149,0.803990,0.00055781
2025-12-06T20:24:45.740724,14,1000,17249,0.804012,0.00055780
2025-12-06T20:25:15.759222,14,1100,17349,0.803801,0.00055780
2025-12-06T20:25:35.160158,14,1200,17449,0.804547,0.00055780
2025-12-06T20:26:16.240829,15,100,17599,0.803814,0.00055779
2025-12-06T20:26:35.194513,15,200,17699,0.803047,0.00055779
2025-12-06T20:26:54.467145,15,300,17799,0.803037,0.00055779
2025-12-06T20:27:13.752102,15,400,17899,0.803359,0.00055778
2025-12-06T20:27:33.010735,15,500,17999,0.802285,0.00055778
2025-12-06T20:27:52.268184,15,600,18099,0.803202,0.00055778
2025-12-06T20:28:11.516992,15,700,18199,0.803539,0.00055777
2025-12-06T20:28:30.728817,15,800,18299,0.803520,0.00055777
2025-12-06T20:28:49.964264,15,900,18399,0.803336,0.00055777
2025-12-06T20:29:09.302983,15,1000,18499,0.812807,0.00055777
2025-12-06T20:29:40.565376,15,1100,18599,0.804307,0.00055776
2025-12-06T20:29:59.967975,15,1200,18699,0.802271,0.00055776
2025-12-06T20:30:41.280407,16,100,18849,0.802730,0.00055775
2025-12-06T20:31:00.309922,16,200,18949,0.801680,0.00055775
2025-12-06T20:31:19.559478,16,300,19049,0.803369,0.00055775
2025-12-06T20:31:38.850114,16,400,19149,0.801827,0.00055775
2025-12-06T20:31:58.128020,16,500,19249,0.802216,0.00055774
2025-12-06T20:32:17.361105,16,600,19349,0.801809,0.00055774
2025-12-06T20:32:36.693631,16,700,19449,0.802319,0.00055774
2025-12-06T20:32:55.959927,16,800,19549,0.801497,0.00055773
2025-12-06T20:33:15.230297,16,900,19649,0.801722,0.00055773
2025-12-06T20:33:34.511793,16,1000,19749,0.802197,0.00055773
2025-12-06T20:34:05.825807,16,1100,19849,0.801830,0.00055772
2025-12-06T20:34:25.204959,16,1200,19949,0.801312,0.00055772
2025-12-06T20:35:05.939167,17,100,20099,0.801025,0.00055771
2025-12-06T20:35:24.929802,17,200,20199,0.801403,0.00055771
2025-12-06T20:35:44.216447,17,300,20299,0.801877,0.00055771
2025-12-06T20:36:03.523074,17,400,20399,0.801664,0.00055770
2025-12-06T20:36:22.761886,17,500,20499,0.801682,0.00055770
2025-12-06T20:36:42.115519,17,600,20599,0.801788,0.00055770
2025-12-06T20:37:01.419921,17,700,20699,0.801357,0.00055769
2025-12-06T20:37:20.740265,17,800,20799,0.801135,0.00055769
2025-12-06T20:37:40.064799,17,900,20899,0.802211,0.00055769
2025-12-06T20:37:59.357594,17,1000,20999,0.801755,0.00055768
2025-12-06T20:38:31.224039,17,1100,21099,0.800825,0.00055768
2025-12-06T20:38:50.634733,17,1200,21199,0.801523,0.00055768
2025-12-06T20:39:31.793258,18,100,21349,0.800920,0.00055767
2025-12-06T20:39:50.835962,18,200,21449,0.801914,0.00055767
2025-12-06T20:40:10.123054,18,300,21549,0.800532,0.00055766
2025-12-06T20:40:29.433264,18,400,21649,0.801109,0.00055766
2025-12-06T20:40:48.723571,18,500,21749,0.800406,0.00055766
2025-12-06T20:41:07.997533,18,600,21849,0.800628,0.00055765
2025-12-06T20:41:27.253801,18,700,21949,0.800469,0.00055765
2025-12-06T20:41:46.498814,18,800,22049,0.799505,0.00055764
2025-12-06T20:42:05.728256,18,900,22149,0.799720,0.00055764
2025-12-06T20:42:24.950571,18,1000,22249,0.799800,0.00055764
2025-12-06T20:42:57.107377,18,1100,22349,0.799360,0.00055763
2025-12-06T20:43:16.547155,18,1200,22449,0.800765,0.00055763
2025-12-06T20:43:58.727000,19,100,22599,0.799279,0.00055762
2025-12-06T20:44:17.751163,19,200,22699,0.799792,0.00055762
2025-12-06T20:44:37.024991,19,300,22799,0.800167,0.00055762
2025-12-06T20:44:56.334675,19,400,22899,0.799602,0.00055761
2025-12-06T20:45:15.613164,19,500,22999,0.799512,0.00055761
2025-12-06T20:45:34.912354,19,600,23099,0.799930,0.00055760
2025-12-06T20:45:54.164121,19,700,23199,0.799896,0.00055760
2025-12-06T20:46:13.465694,19,800,23299,0.799969,0.00055760
2025-12-06T20:46:32.736681,19,900,23399,0.799501,0.00055759
2025-12-06T20:46:52.060653,19,1000,23499,0.799829,0.00055759
2025-12-06T20:47:24.711652,19,1100,23599,0.799624,0.00055759
2025-12-06T20:47:44.188810,19,1200,23699,0.799493,0.00055758
2025-12-06T20:48:25.533095,20,100,23849,0.799398,0.00055758
2025-12-06T20:48:44.584033,20,200,23949,0.798924,0.00055757
2025-12-06T20:49:03.897921,20,300,24049,0.799028,0.00055757
2025-12-06T20:49:23.270285,20,400,24149,0.799585,0.00055756
2025-12-06T20:49:42.636661,20,500,24249,0.798367,0.00055756
2025-12-06T20:50:02.017473,20,600,24349,0.799300,0.00055755
2025-12-06T20:50:21.350279,20,700,24449,0.799708,0.00055755
2025-12-06T20:50:40.701382,20,800,24549,0.800186,0.00055755
2025-12-06T20:51:00.097122,20,900,24649,0.798935,0.00055754
2025-12-06T20:51:19.480413,20,1000,24749,0.798558,0.00055754
2025-12-06T20:51:53.432168,20,1100,24849,0.798897,0.00055753
2025-12-06T20:52:12.965134,20,1200,24949,0.799900,0.00055753
2025-12-06T20:52:55.869484,21,100,25099,0.798977,0.00055752
2025-12-06T20:53:14.940595,21,200,25199,0.798834,0.00055752
2025-12-06T20:53:34.332610,21,300,25299,0.798368,0.00055751
2025-12-06T20:53:53.682615,21,400,25399,0.798773,0.00055751
2025-12-06T20:54:13.016824,21,500,25499,0.798513,0.00055751
2025-12-06T20:54:32.373531,21,600,25599,0.799156,0.00055750
2025-12-06T20:54:51.705504,21,700,25699,0.798188,0.00055750
2025-12-06T20:55:11.018013,21,800,25799,0.797756,0.00055749
2025-12-06T20:55:30.339626,21,900,25899,0.798527,0.00055749
2025-12-06T20:55:49.674294,21,1000,25999,0.797616,0.00055748
2025-12-06T20:56:20.820247,21,1100,26099,0.798184,0.00055748
2025-12-06T20:56:40.278636,21,1200,26199,0.797248,0.00055748
2025-12-06T20:57:22.385002,22,100,26349,0.798327,0.00055747
2025-12-06T20:57:41.505908,22,200,26449,0.798050,0.00055746
2025-12-06T20:58:00.842361,22,300,26549,0.796533,0.00055746
2025-12-06T20:58:20.220977,22,400,26649,0.797056,0.00055746
2025-12-06T20:58:39.623033,22,500,26749,0.796491,0.00055745
2025-12-06T20:58:59.017741,22,600,26849,0.798276,0.00055745
2025-12-06T20:59:18.353728,22,700,26949,0.796971,0.00055744
2025-12-06T20:59:37.754144,22,800,27049,0.797459,0.00055744
2025-12-06T20:59:57.156617,22,900,27149,0.797507,0.00055743
2025-12-06T21:00:16.499545,22,1000,27249,0.797685,0.00055743
2025-12-06T21:00:47.924243,22,1100,27349,0.798181,0.00055742
2025-12-06T21:01:07.450710,22,1200,27449,0.797757,0.00055742
2025-12-06T21:01:49.719763,23,100,27599,0.797561,0.00055741
2025-12-06T21:02:08.747172,23,200,27699,0.796780,0.00055741
2025-12-06T21:02:28.104338,23,300,27799,0.798063,0.00055740
2025-12-06T21:02:47.429728,23,400,27899,0.796568,0.00055740
2025-12-06T21:03:06.843284,23,500,27999,0.797743,0.00055739
2025-12-06T21:03:26.113678,23,600,28099,0.796781,0.00055739
2025-12-06T21:03:45.392313,23,700,28199,0.796558,0.00055738
2025-12-06T21:04:04.650838,23,800,28299,0.797142,0.00055738
2025-12-06T21:04:23.919060,23,900,28399,0.798153,0.00055737
2025-12-06T21:04:43.208316,23,1000,28499,0.797492,0.00055737
2025-12-06T21:05:15.321835,23,1100,28599,0.797570,0.00055736
2025-12-06T21:05:34.706134,23,1200,28699,0.798336,0.00055736
2025-12-06T21:06:16.212280,24,100,28849,0.796210,0.00055735
2025-12-06T21:06:35.140974,24,200,28949,0.797406,0.00055735
2025-12-06T21:06:54.376768,24,300,29049,0.796708,0.00055734
2025-12-06T21:07:13.601006,24,400,29149,0.797918,0.00055734
2025-12-06T21:07:32.878152,24,500,29249,0.797169,0.00055733
2025-12-06T21:07:52.166682,24,600,29349,0.796076,0.00055733
2025-12-06T21:08:11.453235,24,700,29449,0.795888,0.00055732
2025-12-06T21:08:30.768420,24,800,29549,0.796775,0.00055732
2025-12-06T21:08:50.078619,24,900,29649,0.796335,0.00055731
2025-12-06T21:09:09.415277,24,1000,29749,0.796407,0.00055731
2025-12-06T21:09:41.734098,24,1100,29849,0.796943,0.00055730
2025-12-06T21:10:01.183297,24,1200,29949,0.796958,0.00055730
2025-12-06T21:10:43.296696,25,100,30099,0.796751,0.00055729
2025-12-06T21:11:02.390340,25,200,30199,0.796928,0.00055728
2025-12-06T21:11:21.704273,25,300,30299,0.796241,0.00055728
2025-12-06T21:11:41.063019,25,400,30399,0.796556,0.00055727
2025-12-06T21:12:00.417774,25,500,30499,0.796403,0.00055727
2025-12-06T21:12:19.727855,25,600,30599,0.795487,0.00055726
2025-12-06T21:12:39.050488,25,700,30699,0.796222,0.00055726
2025-12-06T21:12:58.424308,25,800,30799,0.796687,0.00055725
2025-12-06T21:13:17.736243,25,900,30899,0.795831,0.00055725
2025-12-06T21:13:37.035986,25,1000,30999,0.795224,0.00055724
2025-12-06T21:14:10.244711,25,1100,31099,0.795415,0.00055724
2025-12-06T21:14:29.704083,25,1200,31199,0.795929,0.00055723
2025-12-06T21:15:10.930337,26,100,31349,0.795109,0.00055722
2025-12-06T21:15:29.955175,26,200,31449,0.795889,0.00055722
2025-12-06T21:15:49.682779,26,300,31549,0.795100,0.00055721
2025-12-06T21:16:09.353073,26,400,31649,0.795704,0.00055721
2025-12-06T21:16:29.067281,26,500,31749,0.795918,0.00055720
2025-12-06T21:16:48.779180,26,600,31849,0.796021,0.00055720
2025-12-06T21:17:08.463704,26,700,31949,0.794721,0.00055719
2025-12-06T21:17:28.184154,26,800,32049,0.795141,0.00055719
2025-12-06T21:17:47.862984,26,900,32149,0.796274,0.00055718
2025-12-06T21:18:07.575620,26,1000,32249,0.795060,0.00055717
2025-12-06T21:18:40.756526,26,1100,32349,0.795659,0.00055717
2025-12-06T21:19:00.552385,26,1200,32449,0.794895,0.00055716
2025-12-06T21:19:41.348074,27,100,32599,0.795893,0.00055715
2025-12-06T21:20:00.274302,27,200,32699,0.794806,0.00055715
2025-12-06T21:20:19.539183,27,300,32799,0.795899,0.00055714
2025-12-06T21:20:38.810322,27,400,32899,0.795494,0.00055714
2025-12-06T21:20:58.165487,27,500,32999,0.795718,0.00055713
2025-12-06T21:21:17.452251,27,600,33099,0.795212,0.00055713
2025-12-06T21:21:36.715727,27,700,33199,0.794867,0.00055712
2025-12-06T21:21:55.998638,27,800,33299,0.794863,0.00055712
2025-12-06T21:22:15.250803,27,900,33399,0.795028,0.00055711
2025-12-06T21:22:34.516119,27,1000,33499,0.796115,0.00055710
2025-12-06T21:23:06.832038,27,1100,33599,0.793773,0.00055710
2025-12-06T21:23:26.276210,27,1200,33699,0.794827,0.00055709
2025-12-06T21:24:09.147560,28,100,33849,0.795729,0.00055708
2025-12-06T21:24:28.228621,28,200,33949,0.795571,0.00055708
2025-12-06T21:24:47.549682,28,300,34049,0.793728,0.00055707
2025-12-06T21:25:06.857100,28,400,34149,0.793113,0.00055707
2025-12-06T21:25:26.136619,28,500,34249,0.794543,0.00055706
2025-12-06T21:25:45.519105,28,600,34349,0.794929,0.00055705
2025-12-06T21:26:04.934982,28,700,34449,0.794308,0.00055705
2025-12-06T21:26:24.225593,28,800,34549,0.794411,0.00055704
2025-12-06T21:26:43.551795,28,900,34649,0.795033,0.00055704
2025-12-06T21:27:02.879792,28,1000,34749,0.794383,0.00055703
2025-12-06T21:27:34.458060,28,1100,34849,0.794423,0.00055703
2025-12-06T21:27:53.903758,28,1200,34949,0.795898,0.00055702
2025-12-06T21:28:33.687629,29,100,35099,0.793459,0.00055701
2025-12-06T21:28:52.785046,29,200,35199,0.793668,0.00055700
2025-12-06T21:29:12.120618,29,300,35299,0.793088,0.00055700
2025-12-06T21:29:31.519315,29,400,35399,0.793999,0.00055699
2025-12-06T21:29:50.904969,29,500,35499,0.793677,0.00055699
2025-12-06T21:30:10.277816,29,600,35599,0.794426,0.00055698
2025-12-06T21:30:29.540883,29,700,35699,0.793722,0.00055697
2025-12-06T21:30:48.893938,29,800,35799,0.793727,0.00055697
2025-12-06T21:31:08.220661,29,900,35899,0.793749,0.00055696
2025-12-06T21:31:27.587619,29,1000,35999,0.794247,0.00055696
2025-12-06T21:31:59.478067,29,1100,36099,0.794572,0.00055695
2025-12-06T21:32:18.966462,29,1200,36199,0.792908,0.00055694
2025-12-06T21:33:00.234995,30,100,36349,0.793120,0.00055693
2025-12-06T21:33:19.264187,30,200,36449,0.794083,0.00055693
2025-12-06T21:33:38.950166,30,300,36549,0.793961,0.00055692
2025-12-06T21:33:58.687360,30,400,36649,0.792865,0.00055691
2025-12-06T21:34:18.466409,30,500,36749,0.793314,0.00055691
2025-12-06T21:34:38.232267,30,600,36849,0.792719,0.00055690
2025-12-06T21:34:57.970453,30,700,36949,0.793799,0.00055690
2025-12-06T21:35:17.670799,30,800,37049,0.794672,0.00055689
2025-12-06T21:35:37.403806,30,900,37149,0.792927,0.00055688
2025-12-06T21:35:57.175619,30,1000,37249,0.793575,0.00055688
2025-12-06T21:36:37.460886,30,1100,37349,0.793572,0.00055687
2025-12-06T21:36:57.344928,30,1200,37449,0.793158,0.00055686
2025-12-06T21:37:41.465925,31,100,37599,0.793666,0.00055685
2025-12-06T21:38:00.468312,31,200,37699,0.792726,0.00055685
2025-12-06T21:38:19.783103,31,300,37799,0.792553,0.00055684
2025-12-06T21:38:39.103731,31,400,37899,0.792641,0.00055683
2025-12-06T21:38:58.433281,31,500,37999,0.792437,0.00055683
2025-12-06T21:39:17.776048,31,600,38099,0.793725,0.00055682
2025-12-06T21:39:37.053004,31,700,38199,0.793863,0.00055682
2025-12-06T21:39:56.431799,31,800,38299,0.793412,0.00055681
2025-12-06T21:40:15.793477,31,900,38399,0.793565,0.00055680
2025-12-06T21:40:35.106877,31,1000,38499,0.792258,0.00055680
2025-12-06T21:41:05.189845,31,1100,38599,0.792441,0.00055679
2025-12-06T21:41:24.674723,31,1200,38699,0.793365,0.00055678
2025-12-06T21:42:03.894051,32,100,38849,0.792622,0.00055677
2025-12-06T21:42:22.956432,32,200,38949,0.792958,0.00055677
2025-12-06T21:42:42.284698,32,300,39049,0.793109,0.00055676
2025-12-06T21:43:01.622818,32,400,39149,0.791988,0.00055675
2025-12-06T21:43:20.993827,32,500,39249,0.792640,0.00055675
2025-12-06T21:43:40.374097,32,600,39349,0.793295,0.00055674
2025-12-06T21:43:59.715999,32,700,39449,0.792870,0.00055673
2025-12-06T21:44:19.075541,32,800,39549,0.791320,0.00055673
2025-12-06T21:44:38.406705,32,900,39649,0.791750,0.00055672
2025-12-06T21:44:57.726179,32,1000,39749,0.791733,0.00055671
2025-12-06T21:45:28.791005,32,1100,39849,0.792111,0.00055670
2025-12-06T21:45:48.114408,32,1200,39949,0.792059,0.00055670
2025-12-06T21:46:28.437338,33,100,40099,0.792708,0.00055669
2025-12-06T21:46:47.316593,33,200,40199,0.791595,0.00055668
2025-12-06T21:47:06.570792,33,300,40299,0.792466,0.00055667
2025-12-06T21:47:25.839365,33,400,40399,0.792304,0.00055667
2025-12-06T21:47:45.192081,33,500,40499,0.791659,0.00055666
2025-12-06T21:48:04.458743,33,600,40599,0.792045,0.00055665
2025-12-06T21:48:23.747811,33,700,40699,0.792380,0.00055665
2025-12-06T21:48:43.077854,33,800,40799,0.791941,0.00055664
2025-12-06T21:49:02.475064,33,900,40899,0.791629,0.00055663
2025-12-06T21:49:21.798007,33,1000,40999,0.792494,0.00055662
2025-12-06T21:49:56.217104,33,1100,41099,0.792088,0.00055662
2025-12-06T21:50:15.608635,33,1200,41199,0.792054,0.00055661
2025-12-06T21:50:54.745043,34,100,41349,0.792582,0.00055660
2025-12-06T21:51:13.809196,34,200,41449,0.791835,0.00055659
2025-12-06T21:51:33.104328,34,300,41549,0.790615,0.00055659
2025-12-06T21:51:52.416672,34,400,41649,0.791483,0.00055658
2025-12-06T21:52:11.726221,34,500,41749,0.791153,0.00055657
2025-12-06T21:52:31.061260,34,600,41849,0.791375,0.00055656
2025-12-06T21:52:50.457724,34,700,41949,0.792505,0.00055656
2025-12-06T21:53:09.765629,34,800,42049,0.791734,0.00055655
2025-12-06T21:53:29.091222,34,900,42149,0.792365,0.00055654
2025-12-06T21:53:48.470319,34,1000,42249,0.791115,0.00055654
2025-12-06T21:54:17.795776,34,1100,42349,0.791792,0.00055653
2025-12-06T21:54:37.178982,34,1200,42449,0.790853,0.00055652
